link,avg price,description,primary_cuisine
https://tabelog.com/en/kyoto/A2601/A260101/26031801/,8999.5,"Kyoto Sta., Italian, Buffet style, Wine bar",Italian
https://tabelog.com/en/kyoto/A2601/A260201/26018057/,3499.5,"Shijo Sta., Izakaya (Tavern), Teppanyaki, Okonomiyaki (Japanese savory pancake)",Japanese
https://tabelog.com/en/kyoto/A2601/A260401/26041933/,5499.5,"Saiin Sta., Yakiniku (BBQ Beef), Izakaya (Tavern), Horumon (BBQ Offel)",Japanese
https://tabelog.com/en/kyoto/A2601/A260503/26022937/,3499.5,"Kuramaguchi Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel), Izakaya (Tavern)",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26038720/,4499.5,"Gion Shijo Sta., Kushi-age (Deep-fried skewers), Izakaya (Tavern)",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26002738/,6999.5,"Kyoto Kawaramachi Sta., Japanese Cuisine, Unagi (Eel), Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26026212/,3499.5,"Karasuma Sta., Yakitori (Grilled chicken skewers), Izakaya (Tavern), Chicken dishes",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26004084/,2499.5,"Sanjo Sta., Izakaya (Tavern), Yakitori (Grilled chicken skewers), Sushi",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26027397/,5499.5,"Sanjo Sta., Steak, Japanese Cuisine, Sukiyaki",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26002874/,5499.5,"Kyoto Sta., Izakaya (Tavern), Seafood, Japanese Cuisine",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26041348/,4499.5,"Gion Shijo Sta., Izakaya (Tavern), Sukiyaki, Shabu shabu (Japanese hotpot)",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26000743/,3499.5,"Shijo Sta., Izakaya (Tavern), Japanese Cuisine",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26028193/,17499.5,"Shijo Sta., Japanese Cuisine, Kamameshi",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26006664/,3499.5,"Kujo Sta., Izakaya (Tavern), Yakitori (Grilled chicken skewers), Hot Pot",Japanese
https://tabelog.com/en/kyoto/A2601/A260203/26029439/,4499.5,"Omiya Sta., Izakaya (Tavern), Italian, Yakiniku (BBQ Beef)",Italian
https://tabelog.com/en/kyoto/A2601/A260201/26004071/,2499.5,"Kyoto Kawaramachi Sta., Okonomiyaki (Japanese savory pancake), Teppanyaki, Izakaya (Tavern)",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26040783/,3499.5,"Sanjo Sta., Izakaya (Tavern), Yakitori (Grilled chicken skewers), Hot Pot",Japanese
https://tabelog.com/en/kyoto/A2601/A260401/26016011/,5499.5,"Saiin Sta., Yakitori (Grilled chicken skewers), Hot Pot, Izakaya (Tavern)",Japanese
https://tabelog.com/en/kyoto/A2609/A260902/26008298/,3499.5,"Higashi Maizuru Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel), Izakaya (Tavern)",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26000078/,3499.5,"Kyoto Kawaramachi Sta., Chinese, Dim sum",Chinese
https://tabelog.com/en/kyoto/A2601/A260202/26004367/,3499.5,"Karasuma Oike Sta., Izakaya (Tavern), Seafood, Nihonshu (Japanese sake)",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26038233/,4499.5,"Kyoto Shiyakusho Mae Sta., Italian, Pasta, Meat dishes",Italian
https://tabelog.com/en/kyoto/A2601/A260201/26024556/,4499.5,"Karasuma Sta., Yakiniku (BBQ Beef), Baru (Spanish style bar), Izakaya (Tavern)",Spanish
https://tabelog.com/en/kyoto/A2601/A260202/26031396/,5499.5,"Kyoto Shiyakusho Mae Sta., Tempura, Ten-don (Tempura bowl), Japanese Cuisine",Japanese
https://tabelog.com/en/kyoto/A2601/A260601/26042000/,12499.5,"Fushimi Momoyama Sta., Teppanyaki, French",French
https://tabelog.com/en/kyoto/A2601/A260201/26036854/,4499.5,"Kyoto Kawaramachi Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel)",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26006117/,4499.5,"Kyoto Kawaramachi Sta., Yakiniku (BBQ Beef), Izakaya (Tavern), Motsu Nabe (Offel Hot Pot)",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26040632/,6999.5,"Kujo Sta., Sushi, Japanese Cuisine, Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260203/26041838/,2499.5,"Tambaguchi Sta., Tonkatsu (Pork cutlet)",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26040572/,6999.5,"Karasuma Oike Sta., Izakaya (Tavern)",Japanese
https://tabelog.com/en/kyoto/A2601/A260401/26037495/,3499.5,"Saiin Sta., Izakaya (Tavern), Japanese Cuisine, Nihonshu (Japanese sake)",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26016564/,12499.5,"Gion Shijo Sta., Beef dishes, Sukiyaki, French",French
https://tabelog.com/en/kyoto/A2601/A260201/26039406/,3499.5,"Gojo Sta., Thai, Curry, Asian Cuisine, Ethnic Cuisine",Thai
https://tabelog.com/en/kyoto/A2601/A260601/26031960/,2499.5,"Ryukokudai Mae Fukakusa Sta., Buffet style, Cafe, Sweets",Cafe
https://tabelog.com/en/kyoto/A2601/A260301/26026031/,8999.5,"Gion Shijo Sta., Wine bar, French, Creative",French
https://tabelog.com/en/kyoto/A2601/A260101/26004002/,4499.5,"Kyoto Sta., Izakaya (Tavern), Tofu dishes, Creative",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26029974/,8999.5,"Kyoto Sta., Yakiniku (BBQ Beef), Izakaya (Tavern), Korean",Korean
https://tabelog.com/en/kyoto/A2601/A260203/26004700/,12499.5,"Karasuma Oike Sta., Japanese Cuisine, Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26023213/,4499.5,"Kyoto Kawaramachi Sta., Izakaya (Tavern), Japanese Cuisine, Shabu shabu (Japanese hotpot)",Japanese
https://tabelog.com/en/kyoto/A2601/A260401/26035618/,3499.5,"Saiin Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel), Ramen",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26041041/,8999.5,"Sanjo Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel), Japanese Cuisine",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26001079/,8999.5,"Sanjo Sta., Izakaya (Tavern), Japanese Cuisine",Japanese
https://tabelog.com/en/kyoto/A2601/A260403/26025347/,,"Arashiyama Sta., Cafe, Sweets, Sweets",Cafe
https://tabelog.com/en/kyoto/A2601/A260301/26038827/,12499.5,"Sanjo Keihan Sta., French, Bistro, Yoshoku (Japanese style western cuisine)",French
https://tabelog.com/en/kyoto/A2601/A260203/26038255/,4499.5,"Shijo Sta., Tonkatsu (Pork cutlet), Izakaya (Tavern)",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26006371/,8999.5,"Marutamachi Sta., Unagi (Eel), Japanese Cuisine, Shabu shabu (Japanese hotpot)",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26006548/,4499.5,"Kyoto Sta., Izakaya (Tavern), Okinawa cuisine, Hot Pot",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26035207/,5499.5,"Karasuma Sta., Izakaya (Tavern), Sushi, Oden",Japanese
https://tabelog.com/en/kyoto/A2601/A260302/26035183/,6999.5,"Jingu Marutamachi Sta., Italian, Side dishes, Delicatessen, Pasta",Italian
https://tabelog.com/en/kyoto/A2601/A260201/26039751/,4499.5,"Kyoto Kawaramachi Sta., Italian, Izakaya (Tavern), Baru (Spanish style bar)",Italian
https://tabelog.com/en/kyoto/A2601/A260201/26042396/,4499.5,"Karasuma Sta., Izakaya (Tavern), Seafood, Nihonshu (Japanese sake)",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26037984/,6999.5,"Gion Shijo Sta., Cafe, Sweets, Japanese Cuisine",Cafe
https://tabelog.com/en/kyoto/A2601/A260201/26037225/,6999.5,"Gojo Sta., Seafood, Shabu shabu (Japanese hotpot), Izakaya (Tavern)",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26000792/,2499.5,"Kyoto Sta., Izakaya (Tavern), Yakitori (Grilled chicken skewers), Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26040369/,2499.5,"Gion Shijo Sta., Dumplings, Oden, Izakaya (Tavern)",Japanese
https://tabelog.com/en/kyoto/A2601/A260501/26042305/,,"Kitano Hakubaicho Sta., Cafe, Japanese sweets, Pudding",Cafe
https://tabelog.com/en/kyoto/A2601/A260401/26029685/,3499.5,"Saiin Sta., Izakaya (Tavern), Seafood, Nihonshu (Japanese sake)",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26040882/,2499.5,"Kyoto Kawaramachi Sta., Taiwan Cuisine, Chinese, Izakaya (Tavern)",Chinese
https://tabelog.com/en/kyoto/A2601/A260201/26039824/,8999.5,"Gion Shijo Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel), Japanese Cuisine",Japanese
https://tabelog.com/en/kyoto/A2607/A260702/26006587/,3499.5,"Nagaoka Tenjin Sta., Izakaya (Tavern), Chanko Nabe (Sumo Wrestlers Hot Pot), Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26013556/,3499.5,"Karasuma Sta., Spain, Baru (Spanish style bar), Izakaya (Tavern)",Spanish
https://tabelog.com/en/kyoto/A2601/A260603/26006253/,5499.5,"Higashino Sta., Izakaya (Tavern), Sushi",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26032413/,8999.5,"Sanjo Keihan Sta., French, Yoshoku (Japanese style western cuisine), Steak",French
https://tabelog.com/en/kyoto/A2601/A260201/26040668/,2499.5,"Karasuma Sta., Izakaya (Tavern), Stand Bar, Regional Cuisine",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26039267/,3499.5,"Kyoto Kawaramachi Sta., Izakaya (Tavern), Oden, Shabu shabu (Japanese hotpot)",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26036071/,17499.5,"Marutamachi Sta., French, Innovative",French
https://tabelog.com/en/kyoto/A2601/A260201/26019208/,5499.5,"Kyoto Kawaramachi Sta., Izakaya (Tavern), Seafood, Meat dishes",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26039752/,3499.5,"Kyoto Kawaramachi Sta., Izakaya (Tavern), Tempura, Dining bar",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26034656/,2499.5,"Kyoto Kawaramachi Sta., Shabu shabu (Japanese hotpot), Sukiyaki, Buffet style",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26028812/,2499.5,"Kyoto Sta., Izakaya (Tavern), Yakitori (Grilled chicken skewers), Cafeteria",Cafe
https://tabelog.com/en/kyoto/A2601/A260202/26017489/,3499.5,"Karasuma Oike Sta., Izakaya (Tavern), Yakitori (Grilled chicken skewers), Creative",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26004942/,3499.5,"Kyoto Kawaramachi Sta., Izakaya (Tavern), Creative, Japanese Cuisine",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26000269/,17499.5,"Gion Shijo Sta., Japanese Cuisine",Japanese
https://tabelog.com/en/kyoto/A2607/A260702/26030076/,3499.5,"Higashi Muko Sta., Izakaya (Tavern), Yakitori (Grilled chicken skewers), Kushi-age (Deep-fried skewers)",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26000582/,5499.5,"Gion Shijo Sta., Spain, Baru (Spanish style bar), Izakaya (Tavern)",Spanish
https://tabelog.com/en/kyoto/A2601/A260101/26041567/,12499.5,"Gojo Sta., Tempura, Japanese Cuisine",Japanese
https://tabelog.com/en/kyoto/A2601/A260302/26005368/,6999.5,"Demachiyanagi Sta., Japanese Cuisine, Izakaya (Tavern), Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260503/26003669/,4499.5,"Matsugasaki Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel), Korean",Korean
https://tabelog.com/en/kyoto/A2601/A260503/26040257/,12499.5,"Kitaoji Sta., Spain, Innovative",Spanish
https://tabelog.com/en/kyoto/A2601/A260202/26002988/,5499.5,"Karasuma Oike Sta., Izakaya (Tavern), Seafood, Steak",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26039120/,5499.5,"Gion Shijo Sta., French, Bar, Hamburger steak",French
https://tabelog.com/en/kyoto/A2601/A260201/26031019/,3499.5,"Shijo Sta., Italian, Izakaya (Tavern), Dining bar",Italian
https://tabelog.com/en/kyoto/A2601/A260201/26033017/,3499.5,"Shijo Sta., Cafe, Bar, Italian",Italian
https://tabelog.com/en/kyoto/A2601/A260401/26012710/,3499.5,"Saiin Sta., Genghis Khan (BBQ Rum), Motsu Nabe (Offel Hot Pot), Izakaya (Tavern)",Japanese
https://tabelog.com/en/kyoto/A2601/A260302/26032961/,4499.5,"Jingu Marutamachi Sta., Yakiniku (BBQ Beef), Korean, Izakaya (Tavern)",Korean
https://tabelog.com/en/kyoto/A2601/A260203/26017844/,12499.5,"Nijojo Mae Sta., Japanese Cuisine",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26041696/,4499.5,"Sanjo Sta., Izakaya (Tavern), Seafood, Creative",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26029875/,2499.5,"Karasuma Sta., Bar, Baru (Spanish style bar), Izakaya (Tavern)",Spanish
https://tabelog.com/en/kyoto/A2601/A260203/26026734/,2499.5,"Karasuma Sta., Italian, Pizza, Izakaya (Tavern)",Italian
https://tabelog.com/en/kyoto/A2601/A260201/26031115/,3499.5,"Kyoto Kawaramachi Sta., Izakaya (Tavern), Italian, Baru (Spanish style bar)",Italian
https://tabelog.com/en/kyoto/A2601/A260301/26027450/,24999.5,"Gion Shijo Sta., Japanese Cuisine, Seafood, Meat dishes",Japanese
https://tabelog.com/en/kyoto/A2601/A260601/26027026/,2499.5,"Fushimi Momoyama Sta., Izakaya (Tavern), Yakitori (Grilled chicken skewers), Nihonshu (Japanese sake)",Japanese
https://tabelog.com/en/kyoto/A2601/A260501/26001518/,6999.5,"Kitano Hakubaicho Sta., Japanese Cuisine, Sushi, Fugu (Pufferfish)",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26041042/,12499.5,"Gojo Sta., Wine bar, Innovative, Italian",Italian
https://tabelog.com/en/kyoto/A2601/A260301/26040481/,12499.5,"Sanjo Sta., Sukiyaki, Meat dishes",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26029496/,6999.5,"Sanjo Keihan Sta., Izakaya (Tavern), Meat dishes",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26031884/,4499.5,"Sanjo Sta., Izakaya (Tavern), Seafood, Suppon (Soft-shell turtle)",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26039917/,4499.5,"Kiyomizu Gojo Sta., Yoshoku (Japanese style western cuisine), Meat dishes, Cafe",Cafe
https://tabelog.com/en/kyoto/A2601/A260202/26033333/,4499.5,"Karasuma Oike Sta., Izakaya (Tavern), Seafood, Steak",Japanese
https://tabelog.com/en/kyoto/A2601/A260502/26000769/,12499.5,"Kurama Sta., Japanese Cuisine, Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26039327/,5499.5,"Gion Shijo Sta., Izakaya (Tavern), Seafood, Yakitori (Grilled chicken skewers)",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26029453/,2499.5,"Karasuma Sta., Izakaya (Tavern), Teppanyaki, Okonomiyaki (Japanese savory pancake)",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26041553/,24999.5,"Gion Shijo Sta., Tempura",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26042306/,5499.5,"Kyoto Sta., Italian, Baru (Spanish style bar), Beer hall",Italian
https://tabelog.com/en/kyoto/A2601/A260201/26003035/,4499.5,"Karasuma Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel), Izakaya (Tavern)",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26039633/,3499.5,"Sanjo Keihan Sta., Unagi (Eel), Japanese Cuisine, Bento (Lunch box)",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26032229/,4499.5,"Marutamachi Sta., Izakaya (Tavern), Seafood, Nihonshu (Japanese sake)",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26039719/,6999.5,"Karasuma Sta., Unagi (Eel), Seafood",Mixed
https://tabelog.com/en/kyoto/A2601/A260604/26040280/,4499.5,"Nishioji Sta., Yakiniku (BBQ Beef), Korean, Izakaya (Tavern)",Korean
https://tabelog.com/en/kyoto/A2601/A260301/26034606/,6999.5,"Gion Shijo Sta., Izakaya (Tavern), Japanese Cuisine, Regional Cuisine",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26013012/,3499.5,"Karasuma Oike Sta., Italian, Pasta, Pizza",Italian
https://tabelog.com/en/kyoto/A2601/A260301/26033141/,3499.5,"Sanjo Sta., Izakaya (Tavern), Seafood, Sushi",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26033399/,5499.5,"Shijo Sta., Izakaya (Tavern), Seafood, Robatayaki",Japanese
https://tabelog.com/en/kyoto/A2601/A260203/26034203/,4499.5,"Nijo Sta., Izakaya (Tavern), Yakitori (Grilled chicken skewers), Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26034877/,3499.5,"Karasuma Sta., Izakaya (Tavern), Seafood, Japanese Cuisine",Japanese
https://tabelog.com/en/kyoto/A2601/A260402/26016798/,3499.5,"Tokiwa Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel)",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26003016/,4499.5,"Gion Shijo Sta., Suppon (Soft-shell turtle), Izakaya (Tavern), Dandan noodles",Japanese
https://tabelog.com/en/kyoto/A2601/A260403/26007651/,6999.5,"Arashiyama Sta., Ryokan (Traditional Japanese inn)",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26002257/,5499.5,"Kyoto Sta., Kushi-age (Deep-fried skewers)",Mixed
https://tabelog.com/en/kyoto/A2601/A260301/26037316/,12499.5,"Keage Sta., Udon (Wheat noodles), Steak, Cafe",Cafe
https://tabelog.com/en/kyoto/A2601/A260202/26022499/,4499.5,"Marutamachi Sta., Steak, Hamburger steak, Vegetable dishes",American
https://tabelog.com/en/kyoto/A2601/A260301/26027616/,4499.5,"Gion Shijo Sta., Yakiniku (BBQ Beef), Japanese Cuisine, Izakaya (Tavern)",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26001576/,3499.5,"Sanjo Sta., Izakaya (Tavern), Bar, Dining bar",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26040784/,3499.5,"Sanjo Sta., Izakaya (Tavern), Seafood, Hot Pot",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26038940/,3499.5,"Sanjo Sta., Izakaya (Tavern), Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26019308/,6999.5,"Gion Shijo Sta., Wild game dishes, Pasta",Italian
https://tabelog.com/en/kyoto/A2601/A260301/26026136/,2499.5,"Higashiyama Sta., Buffet style, Pork shabu shabu",Mixed
https://tabelog.com/en/kyoto/A2601/A260201/26002320/,3499.5,"Kyoto Kawaramachi Sta., Spain, Baru (Spanish style bar), Izakaya (Tavern)",Spanish
https://tabelog.com/en/kyoto/A2601/A260201/26035442/,3499.5,"Kyoto Kawaramachi Sta., Izakaya (Tavern), Ramen, Dumplings",Japanese
https://tabelog.com/en/kyoto/A2601/A260203/26016639/,2499.5,"Nijojo Mae Sta., Chinese, Izakaya (Tavern), Baru (Spanish style bar)",Spanish
https://tabelog.com/en/kyoto/A2601/A260301/26028988/,5499.5,"Sanjo Keihan Sta., Izakaya (Tavern), Japanese Cuisine, Oden",Japanese
https://tabelog.com/en/kyoto/A2609/A260902/26015677/,1499.5,"Higashi Maizuru Sta., Seafood, Yoshoku (Japanese style western cuisine), Curry",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26001192/,12499.5,"Sanjo Sta., Japanese Cuisine, Sushi, Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260401/26034705/,3499.5,"Saiin Sta., Izakaya (Tavern), Pork shabu shabu, Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26022734/,4499.5,"Sanjo Sta., Izakaya (Tavern), Seafood, Yakitori (Grilled chicken skewers)",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26031504/,4499.5,"Sanjo Sta., Yakitori (Grilled chicken skewers), Izakaya (Tavern)",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26033192/,12499.5,"Gion Shijo Sta., Beef dishes, Japanese Cuisine, Steak",Japanese
https://tabelog.com/en/kyoto/A2601/A260302/26004357/,3499.5,"Demachiyanagi Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel), Izakaya (Tavern)",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26013305/,2499.5,"Kyoto Sta., Okonomiyaki (Japanese savory pancake), Izakaya (Tavern), Teppanyaki",Japanese
https://tabelog.com/en/kyoto/A2608/A260802/26033344/,4499.5,"Fukuchiyama Sta., Yakiniku (BBQ Beef), Korean cold noodles",Korean
https://tabelog.com/en/kyoto/A2601/A260401/26021229/,2499.5,"Katsura Sta., Pasta, Italian, Ramen",Italian
https://tabelog.com/en/kyoto/A2601/A260401/26040130/,12499.5,"Saiin Sta., Izakaya (Tavern), Sushi, Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26041574/,3499.5,"Kyoto Sta., Izakaya (Tavern), Seafood, Japanese Cuisine",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26025931/,4499.5,"Kyoto Kawaramachi Sta., Izakaya (Tavern), Japanese Cuisine, Dining bar",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26000850/,12499.5,"Gion Shijo Sta., Yakitori (Grilled chicken skewers), Chicken dishes, Oyako-don (Chicken and egg bowl)",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26040042/,12499.5,"Gion Shijo Sta., Japanese Cuisine",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26023262/,8999.5,"Gojo Sta., Baru (Spanish style bar), Seafood, Seafood",Spanish
https://tabelog.com/en/kyoto/A2601/A260201/26041590/,5499.5,"Kyoto Kawaramachi Sta., Izakaya (Tavern), Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26041386/,6999.5,"Kyoto Sta., Sushi",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26029417/,12499.5,"Gion Shijo Sta., Steak, Teppanyaki, Wine bar",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26020270/,5499.5,"Sanjo Sta., Yakitori (Grilled chicken skewers), Izakaya (Tavern), Nihonshu (Japanese sake)",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26006063/,12499.5,"Kyoto Sta., Teppanyaki, Steak, Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26038125/,1499.5,"Kyoto Sta., Chinese, Dumplings, Sichuan Cuisine",Chinese
https://tabelog.com/en/kyoto/A2601/A260201/26006433/,4499.5,"Sanjo Sta., Italian, Pasta, Izakaya (Tavern)",Italian
https://tabelog.com/en/kyoto/A2608/A260801/26035563/,2499.5,"Kameoka Sta., Kara-age (Deep-fried chicken), Izakaya (Tavern), Bento (Lunch box)",Japanese
https://tabelog.com/en/kyoto/A2607/A260702/26014750/,3499.5,"Kuzuha Sta., Yakiniku (BBQ Beef)",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26008013/,3499.5,"Imadegawa Sta., Japanese Cuisine, Seafood, Izakaya (Tavern)",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26039329/,4499.5,"Karasuma Sta., Izakaya (Tavern), Teppanyaki",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26037928/,3499.5,"Karasuma Sta., Izakaya (Tavern), Tempura, Dining bar",Japanese
https://tabelog.com/en/kyoto/A2601/A260401/26017258/,5499.5,"Rakusaiguchi Sta., Cafeteria, Yoshoku (Japanese style western cuisine), Deep-fried foods",Cafe
https://tabelog.com/en/kyoto/A2601/A260201/26025700/,5499.5,"Sanjo Sta., Horse meat dishes, Japanese Cuisine, Izakaya (Tavern)",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26034037/,5499.5,"Karasuma Oike Sta., Yakitori (Grilled chicken skewers), Chicken dishes",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26037464/,6999.5,"Kyoto Sta., Kushi-age (Deep-fried skewers), Tonkatsu (Pork cutlet), Japanese Cuisine",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26037415/,2499.5,"Karasuma Oike Sta., Dumplings, Izakaya (Tavern), Baru (Spanish style bar)",Spanish
https://tabelog.com/en/kyoto/A2601/A260201/26039036/,3499.5,"Kyoto Kawaramachi Sta., Izakaya (Tavern), Japanese Cuisine, Hot Pot",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26023479/,2499.5,"Gion Shijo Sta., Izakaya (Tavern), Japanese Cuisine, Hot Pot",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26038202/,3499.5,"Shichijo Sta., Mexican, Dining bar",Bar
https://tabelog.com/en/kyoto/A2601/A260301/26037582/,12499.5,"Gion Shijo Sta., Japanese Cuisine, Shaved ice (snow cone)",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26040281/,6999.5,"Gion Shijo Sta., Izakaya (Tavern), Japanese Cuisine, Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260401/26018066/,4499.5,"Sai Sta., Korean, Yakiniku (BBQ Beef), Izakaya (Tavern)",Korean
https://tabelog.com/en/kyoto/A2601/A260201/26013633/,3499.5,"Kyoto Kawaramachi Sta., Izakaya (Tavern), Creative, Shochu (Japanese spirits)",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26006651/,3499.5,"Karasuma Oike Sta., Kushiyaki, Izakaya (Tavern), Japanese Cuisine",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26017694/,2499.5,"Sanjo Sta., Yakitori (Grilled chicken skewers), Izakaya (Tavern), Kushi-age (Deep-fried skewers)",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26042157/,12499.5,"Gion Shijo Sta., Steak, Teppanyaki",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26041511/,2499.5,"Kyoto Sta., Izakaya (Tavern), Seafood, Kaisen-don (Seafood bowl)",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26000633/,2499.5,"Sanjo Sta., Izakaya (Tavern), Ramen, Asian Cuisine, Ethnic Cuisine",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26040089/,2499.5,"Kyoto Sta., Italian, Baru (Spanish style bar), Beer hall",Italian
https://tabelog.com/en/kyoto/A2601/A260202/26023252/,6999.5,"Karasuma Oike Sta., Japanese Cuisine, Izakaya (Tavern)",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26042442/,3499.5,"Sanjo Sta., Izakaya (Tavern), Chicken dishes",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26037215/,4499.5,"Karasuma Sta., Wild game dishes, Baru (Spanish style bar)",Spanish
https://tabelog.com/en/kyoto/A2601/A260401/26042272/,4499.5,"Saiin Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel), Korean",Korean
https://tabelog.com/en/kyoto/A2601/A260201/26029065/,2499.5,"Shijo Sta., Yakitori (Grilled chicken skewers), Izakaya (Tavern), Motsu Nabe (Offel Hot Pot)",Japanese
